Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-06-28T08:00Z,165,164,moderate
2022-06-28T08:30Z,163,160,moderate
2022-06-28T09:00Z,158,157,moderate
2022-06-28T09:30Z,156,156,moderate
2022-06-28T10:00Z,154,147,moderate
2022-06-28T10:30Z,150,156,moderate
2022-06-28T11:00Z,151,141,moderate
2022-06-28T11:30Z,150,141,moderate
2022-06-28T12:00Z,150,143,moderate
2022-06-28T12:30Z,145,146,moderate
2022-06-28T13:00Z,139,143,moderate
2022-06-28T13:30Z,134,140,moderate
2022-06-28T14:00Z,131,137,moderate
2022-06-28T14:30Z,130,131,moderate
2022-06-28T15:00Z,135,127,moderate
2022-06-28T15:30Z,142,135,moderate
2022-06-28T16:00Z,147,141,moderate
2022-06-28T16:30Z,149,140,moderate
2022-06-28T17:00Z,154,148,moderate
2022-06-28T17:30Z,158,153,moderate
2022-06-28T18:00Z,160,157,moderate
2022-06-28T18:30Z,165,159,moderate
2022-06-28T19:00Z,168,159,moderate
2022-06-28T19:30Z,170,162,moderate
2022-06-28T20:00Z,172,164,moderate
2022-06-28T20:30Z,176,159,moderate
2022-06-28T21:00Z,176,164,moderate
2022-06-28T21:30Z,171,166,moderate
2022-06-28T22:00Z,169,163,moderate
2022-06-28T22:30Z,165,160,moderate
2022-06-28T23:00Z,161,165,moderate
2022-06-28T23:30Z,162,155,moderate
2022-06-29T00:00Z,162,155,moderate
