Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-02-28T06:00Z,97,64,low
2022-02-28T06:30Z,129,87,low
2022-02-28T07:00Z,147,123,moderate
2022-02-28T07:30Z,160,135,moderate
2022-02-28T08:00Z,167,170,moderate
2022-02-28T08:30Z,169,176,moderate
2022-02-28T09:00Z,170,170,moderate
2022-02-28T09:30Z,169,164,moderate
2022-02-28T10:00Z,167,164,moderate
2022-02-28T10:30Z,165,164,moderate
2022-02-28T11:00Z,162,167,moderate
2022-02-28T11:30Z,161,165,moderate
2022-02-28T12:00Z,162,164,moderate
2022-02-28T12:30Z,168,164,moderate
2022-02-28T13:00Z,172,163,moderate
2022-02-28T13:30Z,170,165,moderate
2022-02-28T14:00Z,172,168,moderate
2022-02-28T14:30Z,171,167,moderate
2022-02-28T15:00Z,178,173,moderate
2022-02-28T15:30Z,189,177,moderate
2022-02-28T16:00Z,200,178,moderate
2022-02-28T16:30Z,208,190,moderate
2022-02-28T17:00Z,207,196,moderate
2022-02-28T17:30Z,203,199,moderate
2022-02-28T18:00Z,202,207,moderate
2022-02-28T18:30Z,204,201,moderate
2022-02-28T19:00Z,205,196,moderate
2022-02-28T19:30Z,212,199,high
2022-02-28T20:00Z,213,203,high
2022-02-28T20:30Z,215,201,high
2022-02-28T21:00Z,212,197,high
2022-02-28T21:30Z,212,206,high
2022-02-28T22:00Z,208,195,moderate
2022-02-28T22:30Z,201,189,moderate
2022-02-28T23:00Z,189,183,moderate
2022-02-28T23:30Z,172,178,moderate
2022-03-01T00:00Z,172,170,moderate
