Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-07-28T01:30Z,282,275,high
2022-07-28T02:00Z,282,276,high
2022-07-28T02:30Z,281,272,high
2022-07-28T03:00Z,281,273,high
2022-07-28T03:30Z,282,268,high
2022-07-28T04:00Z,285,271,high
2022-07-28T04:30Z,286,278,high
2022-07-28T05:00Z,286,285,high
2022-07-28T05:30Z,284,285,high
2022-07-28T06:00Z,280,285,high
2022-07-28T06:30Z,276,281,high
2022-07-28T07:00Z,267,279,high
2022-07-28T07:30Z,265,271,high
2022-07-28T08:00Z,262,264,high
2022-07-28T08:30Z,261,258,high
2022-07-28T09:00Z,257,252,high
2022-07-28T09:30Z,251,256,high
2022-07-28T10:00Z,246,255,high
2022-07-28T10:30Z,242,245,high
2022-07-28T11:00Z,239,245,high
2022-07-28T11:30Z,231,241,high
2022-07-28T12:00Z,228,238,high
2022-07-28T12:30Z,229,231,high
2022-07-28T13:00Z,233,230,high
2022-07-28T13:30Z,230,231,high
2022-07-28T14:00Z,226,232,high
2022-07-28T14:30Z,230,233,high
2022-07-28T15:00Z,229,232,high
2022-07-28T15:30Z,233,234,high
2022-07-28T16:00Z,233,238,high
2022-07-28T16:30Z,238,235,high
2022-07-28T17:00Z,240,234,high
2022-07-28T17:30Z,244,238,high
2022-07-28T18:00Z,244,238,high
2022-07-28T18:30Z,252,245,high
2022-07-28T19:00Z,257,243,high
2022-07-28T19:30Z,260,252,high
2022-07-28T20:00Z,267,258,high
2022-07-28T20:30Z,266,262,high
2022-07-28T21:00Z,265,269,high
2022-07-28T21:30Z,270,270,high
2022-07-28T22:00Z,278,268,high
2022-07-28T22:30Z,280,271,high
2022-07-28T23:00Z,283,275,high
2022-07-28T23:30Z,281,276,high
2022-07-29T00:00Z,285,280,high
