Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-09-26T17:00Z,152,156,moderate
2022-09-26T17:30Z,158,172,moderate
2022-09-26T18:00Z,163,187,moderate
2022-09-26T18:30Z,163,189,moderate
2022-09-26T19:00Z,156,182,moderate
2022-09-26T19:30Z,150,124,moderate
2022-09-26T20:00Z,151,110,moderate
2022-09-26T20:30Z,145,144,moderate
2022-09-26T21:00Z,135,142,moderate
2022-09-26T21:30Z,119,144,low
2022-09-26T22:00Z,89,131,low
2022-09-26T22:30Z,86,121,low
2022-09-26T23:00Z,77,121,low
2022-09-26T23:30Z,74,118,low
2022-09-27T00:00Z,76,121,low
